t_sec,coins_per_sec,total_earned,total_gems_earned,total_rubies_earned,events
10620,148601.08,110651835.15,3066,16,upgrade:growth->20|upgrade:value->22|garden:tree->11|garden:pond->7|garden:tree->12|garden:flower->20|garden:rock->16|upgrade:growth->21|garden:fountain->5|upgrade:value->23|garden:tree->13|garden:tree->14|garden:tree->15|garden:flower->21|garden:rock->17|garden:flower->22|garden:rock->18|garden:flower->23|garden:rock->19|garden:flower->24|garden:flower->25|garden:rock->20|garden:rock->21
10630,173215.48,112326164.36,3066,16,grass:golden|upgrade:growth->22|garden:pond->8|upgrade:value->24|garden:fountain->6|upgrade:growth->23|upgrade:value->25
10640,211579.04,114295732.56,3066,16,garden:pond->9|upgrade:value->26|garden:fountain->7|garden:pond->10|garden:flower->26|upgrade:value->27
10650,226307.99,116498944.28,3066,16,garden:fountain->8|garden:flower->27|garden:rock->22|garden:tree->16|upgrade:robots->14|upgrade:growth->24|upgrade:growth->25|garden:tree->17
10660,242926.68,118846332.85,3066,16,upgrade:value->28|garden:tree->18|garden:flower->28|garden:rock->23
10670,248654.09,121315353.40,3066,16,upgrade:value->29|garden:fountain->9|garden:tree->19|garden:flower->29|garden:rock->24|garden:flower->30|garden:rock->25
10680,257354.17,123872176.01,3066,16,upgrade:value->30
10690,262231.38,126470103.72,3066,16,upgrade:growth->26|upgrade:rate->9|upgrade:growth->27|garden:flower->31|garden:rock->26
10700,276307.60,129182137.91,3066,16,upgrade:growth->28|upgrade:rate->10
10710,283171.76,131952078.09,3066,16,garden:tree->20|garden:fountain->10
10720,286556.60,134803579.97,3066,16,upgrade:value->31|garden:flower->32|garden:rock->27
10730,292197.18,137691165.85,3066,16,
10740,292197.18,140613137.64,3066,16,upgrade:growth->29|garden:tree->21|garden:flower->33
10750,300040.62,143596886.87,3066,16,upgrade:value->32
10760,305459.78,146608131.43,3066,16,garden:rock->28|garden:flower->34
10770,305834.71,149666089.94,3066,16,
10780,305834.71,152724437.03,3066,16,upgrade:growth->30|garden:tree->22|garden:rock->29
10790,313815.61,155860652.38,3066,16,
10800,313815.61,158998808.50,3066,16,upgrade:value->33|garden:tree->23|garden:flower->35
10810,320184.92,162178728.62,3066,16,garden:rock->30|garden:flower->36
10820,320568.72,165383821.90,3066,16,
10830,320568.72,168589509.08,3066,16,upgrade:value->34
10840,326147.06,171800774.59,3066,16,garden:tree->24|garden:flower->37|garden:rock->31
10850,327156.51,175067588.64,3066,16,
10860,327156.51,178339153.75,3066,16,
10870,327156.51,181610718.87,3066,16,
10880,327156.51,184882283.98,3066,16,upgrade:value->35
10890,332748.93,188176218.78,3066,16,garden:tree->25|garden:flower->38|garden:rock->32
10900,333773.40,191510613.36,3066,16,
10910,333773.40,194848347.34,3066,16,
10920,333773.40,198186081.33,3066,16,
10930,333773.40,201523815.32,3066,16,
10940,333773.40,204861549.30,3066,16,
10950,333773.40,208199283.29,3066,16,upgrade:value->36|garden:flower->39
10960,339588.42,211593916.35,3066,16,garden:rock->33|garden:flower->40
10970,339984.06,214991900.84,3066,16,garden:tree->26|upgrade:robots->15
10980,340628.02,218395605.21,3066,16,
10990,340628.02,221801885.42,3066,16,upgrade:growth->31
11000,348355.52,225215893.12,3066,16,
11010,348355.52,228699448.29,3066,16,
11020,348355.52,232183003.46,3066,16,
11030,348355.52,235666558.62,3066,16,upgrade:growth->32
11040,356083.01,239204206.26,3066,16,
11050,356083.01,242765036.39,3066,16,
11060,356083.01,246325866.51,3066,16,
11070,356083.01,249886696.64,3066,16,
11080,356083.01,253447526.76,3066,16,upgrade:growth->33|garden:rock->34
11090,364010.73,257062649.59,3066,16,
11100,364010.73,260702756.93,3066,16,
11110,364010.73,264342864.27,3066,16,
11120,364010.73,267982971.62,3066,16,
11130,364010.73,271623078.96,3066,16,
11140,364010.73,275263186.31,3066,16,
11150,364010.73,278903293.65,3066,16,upgrade:value->37
11160,370017.51,282567428.11,3066,16,garden:flower->41
11170,370229.71,286268876.44,3066,16,garden:rock->35
11180,370430.06,289972776.31,3066,16,garden:tree->27|upgrade:rate->11
11190,371085.35,293682974.55,3066,16,
11200,371085.35,297393828.09,3066,16,
11210,371085.35,301104681.63,3066,16,
11220,371085.35,304815535.17,3066,16,
11230,371085.35,308526388.71,3066,16,
11240,371085.35,312237242.25,3066,16,upgrade:growth->34
11250,378948.94,315955959.38,3066,16,
11260,378948.94,319745448.81,3066,16,prestige-28|ascend-3
11270,2.01,8.04,0,31,upgrade:robots->2
11280,4.02,30.16,0,31,upgrade:robots->3
11290,6.03,74.39,0,31,upgrade:robots->4
11300,8.04,140.75,0,31,
11310,8.04,221.17,0,31,
11320,8.04,301.60,0,31,tool:Hedge Shears
11330,16.09,398.11,0,31,upgrade:robots->5|upgrade:robots->6
11340,24.13,591.14,0,31,upgrade:value->1|upgrade:robots->7
11350,31.40,863.66,0,31,upgrade:value->2|upgrade:speed->1|upgrade:value->3
11360,39.20,1218.70,0,31,upgrade:value->4
11370,42.56,1630.86,0,31,upgrade:value->5
11380,45.92,2086.70,0,31,upgrade:value->6|garden:flower->1
11390,50.05,2580.76,0,31,upgrade:value->7
11400,53.46,3088.08,0,31,garden:flower->2
11410,54.29,3630.11,0,31,upgrade:value->8
11420,57.75,4179.89,0,31,garden:flower->3|upgrade:rate->1|upgrade:growth->1
11430,65.52,4784.53,0,31,upgrade:growth->2|upgrade:rate->2|upgrade:growth->3
11440,75.42,5500.94,0,31,upgrade:robots->8|upgrade:growth->4|garden:rock->1
11450,85.91,6331.91,0,31,garden:flower->4|garden:rock->2
11460,86.96,7199.80,0,31,
11470,86.96,8069.44,0,31,
11480,86.96,8939.07,0,31,
11490,86.96,9808.70,0,31,grass:clover
11500,102.86,10757.81,0,31,upgrade:value->9
11510,109.01,11798.69,0,31,
11520,109.01,12888.74,0,31,upgrade:value->10|garden:flower->5
11530,116.14,14010.51,0,31,
11540,116.14,15171.87,0,31,
11550,116.14,16333.22,0,31,upgrade:value->11|garden:flower->6
11560,123.37,17548.32,0,31,prestige-29|upgrade:robots->2|upgrade:robots->3|upgrade:robots->4|tool:Hedge Shears|upgrade:robots->5|upgrade:robots->6
11570,51.13,18429.16,5,31,upgrade:value->1|upgrade:robots->7|upgrade:speed->1|upgrade:value->2|upgrade:value->3
11580,81.83,19116.12,5,31,upgrade:value->4|upgrade:rate->1|upgrade:growth->1|upgrade:value->5
11590,109.54,20107.03,5,31,upgrade:value->6|upgrade:rate->2|upgrade:growth->2|upgrade:value->7
11600,141.26,21375.28,5,31,garden:flower->1|upgrade:value->8|garden:flower->2
11610,153.59,22833.27,5,31,garden:flower->3|upgrade:robots->8|upgrade:growth->3|upgrade:growth->4|upgrade:rate->3
11620,185.21,24551.28,5,31,upgrade:growth->5|garden:flower->4|upgrade:robots->9|upgrade:growth->6|garden:rock->1
11630,216.59,26600.36,5,31,garden:rock->2
11640,217.00,28770.40,5,31,grass:clover
11650,256.96,31100.27,5,31,upgrade:value->9|upgrade:value->10
11660,286.72,33833.56,5,31,upgrade:growth->7|upgrade:rate->4|upgrade:growth->8
11670,324.57,36863.46,5,31,upgrade:value->11|garden:flower->5
11680,343.54,40163.92,5,31,upgrade:value->12
11690,360.49,43616.26,5,31,garden:flower->6|garden:flower->7|upgrade:robots->10
11700,366.09,47265.90,5,31,upgrade:growth->9|upgrade:growth->10
11710,403.76,51157.61,5,31,upgrade:rate->5|garden:rock->3
11720,409.65,55253.45,5,31,upgrade:growth->11|garden:tree->1|garden:tree->2|garden:flower->8
11730,436.96,59499.48,5,31,garden:rock->4|garden:rock->5|garden:flower->9|garden:tree->3|garden:rock->6
11740,443.05,63904.03,5,31,garden:flower->10|garden:tree->4|garden:rock->7
11750,447.79,68367.59,5,31,garden:flower->11|garden:rock->8
11760,450.73,72869.19,5,31,
11770,450.73,77376.53,5,31,
11780,450.73,81883.87,5,31,
11790,450.73,86391.21,5,31,grass:thick
11800,533.38,91311.75,5,31,upgrade:value->13
11810,558.22,96769.74,5,31,upgrade:value->14
11820,583.07,102376.81,5,31,
11830,583.07,108207.49,5,31,upgrade:value->15
11840,607.92,114087.87,5,31,
11850,607.92,120167.02,5,31,
11860,607.92,126246.18,5,31,upgrade:value->16|garden:tree->5|prestige-30|upgrade:robots->2|upgrade:robots->3|upgrade:robots->4|tool:Hedge Shears|upgrade:robots->5|upgrade:robots->6|upgrade:value->1
11870,139.96,130350.13,21,31,upgrade:robots->7|upgrade:speed->1|upgrade:value->2|upgrade:value->3|upgrade:value->4|upgrade:rate->1|upgrade:growth->1|upgrade:value->5|upgrade:value->6|upgrade:rate->2|upgrade:growth->2
11880,327.24,132811.97,21,31,upgrade:value->7|upgrade:value->8|garden:flower->1|garden:flower->2|upgrade:value->9|garden:flower->3
11890,401.95,136492.72,21,31,upgrade:value->10|garden:flower->4|upgrade:robots->8|upgrade:growth->3|upgrade:growth->4|upgrade:rate->3|upgrade:growth->5|upgrade:robots->9
11900,549.95,141116.10,21,31,upgrade:growth->6|upgrade:growth->7|upgrade:rate->4|upgrade:growth->8|garden:rock->1|garden:rock->2
11910,670.66,147539.40,21,31,grass:clover|upgrade:value->11
11920,761.92,154916.96,21,31,upgrade:value->12|garden:flower->5|garden:flower->6|upgrade:robots->10|upgrade:growth->9|upgrade:growth->10|upgrade:rate->5
11930,906.25,163296.42,21,31,garden:rock->3|upgrade:growth->11|garden:tree->1
11940,959.91,172630.29,21,31,upgrade:value->13|garden:flower->7|garden:tree->2|garden:flower->8|garden:tree->3|garden:rock->4|garden:flower->9|garden:tree->4|garden:rock->5|garden:flower->10
11950,1037.23,182795.73,21,31,garden:rock->6|garden:flower->11|garden:rock->7|garden:rock->8
11960,1046.03,193235.30,21,31,
11970,1046.03,203695.59,21,31,grass:thick|upgrade:value->14
11980,1229.19,215254.50,21,31,upgrade:value->15
11990,1281.57,227651.16,21,31,
12000,1281.57,240466.86,21,31,upgrade:value->16|garden:tree->5|garden:fountain->1
12010,1367.43,253883.30,21,31,
12020,1367.43,267557.63,21,31,upgrade:value->17|garden:flower->12|garden:flower->13
12030,1430.04,281524.96,21,31,garden:tree->6|upgrade:robots->11|upgrade:growth->12
12040,1504.91,296156.04,21,31,upgrade:growth->13|upgrade:rate->6|garden:pond->1
12050,1591.30,311775.31,21,31,upgrade:growth->14|garden:pond->2
12060,1677.69,328085.70,21,31,garden:pond->3|garden:rock->9|garden:rock->10
12070,1699.15,345025.92,21,31,
12080,1699.15,362017.44,21,31,upgrade:value->18|garden:flower->14|garden:flower->15
12090,1772.34,379479.62,21,31,garden:tree->7|upgrade:robots->12
12100,1778.32,397260.14,21,31,upgrade:growth->15
12110,1850.17,415546.28,21,31,
12120,1850.17,434047.94,21,31,upgrade:growth->16|garden:rock->11|garden:tree->8|garden:flower->16
12130,1935.50,453326.68,21,31,garden:rock->12|garden:flower->17|garden:rock->13
12140,1945.31,472730.69,21,31,garden:tree->9|upgrade:rate->7|garden:tree->10
12150,1957.33,492239.79,21,31,garden:flower->18|garden:rock->14
12160,1964.87,511854.27,21,31,prestige-31|upgrade:robots->2|upgrade:robots->3|upgrade:robots->4|tool:Hedge Shears|upgrade:robots->5|upgrade:robots->6|upgrade:value->1|upgrade:robots->7|upgrade:rate->1|upgrade:speed->1|upgrade:value->2|upgrade:value->3|upgrade:value->4
12170,445.42,524874.13,56,31,upgrade:value->5|upgrade:value->6|upgrade:value->7|garden:flower->1|upgrade:value->8|garden:flower->2|upgrade:value->9|garden:flower->3|garden:flower->4
12180,624.95,530560.48,56,31,upgrade:value->10|garden:flower->5|upgrade:rate->2|upgrade:growth->1|upgrade:growth->2|upgrade:robots->8|upgrade:growth->3|upgrade:rate->3|upgrade:growth->4|upgrade:robots->9|upgrade:growth->5|garden:rock->1|garden:rock->2|grass:clover
12190,1132.81,540069.49,56,31,upgrade:value->11|upgrade:growth->6|upgrade:rate->4|upgrade:growth->7|upgrade:robots->10|upgrade:growth->8|upgrade:value->12|garden:tree->1|garden:flower->6|garden:rock->3
12200,1533.19,553976.31,56,31,upgrade:value->13|garden:tree->2|garden:flower->7|garden:flower->8|garden:flower->9|garden:flower->10|garden:rock->4|garden:rock->5|garden:flower->11|garden:rock->6|garden:tree->3|upgrade:rate->5|upgrade:growth->9
12210,1755.53,570359.01,56,31,upgrade:growth->10|upgrade:robots->11|upgrade:growth->11|garden:tree->4|garden:rock->7|garden:rock->8
12220,1959.79,589406.94,56,31,grass:thick|upgrade:value->14
12230,2299.48,610082.39,56,31,upgrade:value->15|garden:pond->1|upgrade:rate->6|upgrade:growth->12
12240,2539.89,634015.51,56,31,upgrade:growth->13|upgrade:robots->12|upgrade:growth->14
12250,2774.58,660353.18,56,31,upgrade:value->16|garden:pond->2|garden:fountain->1
12260,2972.30,688931.50,56,31,garden:tree->5|upgrade:value->17
12270,3092.86,719088.76,56,31,garden:pond->3|garden:flower->12|garden:flower->13|garden:tree->6|upgrade:rate->7
12280,3152.93,750573.24,56,31,upgrade:growth->15|garden:rock->9|garden:rock->10
12290,3289.71,783466.44,56,31,upgrade:value->18|garden:tree->7|garden:flower->14|garden:tree->8|garden:flower->15|garden:rock->11|garden:tree->9
12300,3461.79,817692.57,56,31,garden:flower->16|garden:rock->12|garden:rock->13|garden:flower->17|garden:rock->14
12310,3491.45,852476.40,56,31,garden:tree->10|garden:flower->18
12320,3511.56,887525.05,56,31,
12330,3511.56,922640.60,56,31,
12340,3511.56,957756.15,56,31,grass:crystal
12350,3935.20,994566.30,56,31,garden:fountain->2|garden:pond->4
12360,4045.48,1034795.16,56,31,upgrade:value->19
12370,4181.24,1075928.76,56,31,garden:fountain->3
12380,4253.64,1118320.36,56,31,upgrade:value->20
12390,4389.39,1161264.03,56,31,garden:pond->5|upgrade:robots->13|upgrade:growth->16
12400,4598.62,1205698.06,56,31,upgrade:growth->17
12410,4766.01,1251851.67,56,31,
12420,4766.01,1299511.73,56,31,upgrade:value->21
12430,4913.41,1347466.59,56,31,garden:fountain->4
12440,4992.02,1396679.29,56,31,garden:rock->15
12450,4996.94,1446643.73,56,31,
12460,4996.94,1496613.09,56,31,upgrade:value->22|prestige-32|upgrade:robots->2|upgrade:robots->3|upgrade:robots->4|tool:Hedge Shears|upgrade:robots->5|upgrade:robots->6|upgrade:value->1|upgrade:robots->7|upgrade:rate->1|upgrade:speed->1|upgrade:value->2|upgrade:value->3|upgrade:value->4|upgrade:rate->2|upgrade:growth->1|upgrade:value->5|upgrade:robots->8|upgrade:growth->2|upgrade:value->6|upgrade:value->7
12470,1539.83,1530420.18,129,31,upgrade:value->8|upgrade:value->9|garden:flower->1|garden:flower->2|upgrade:value->10|garden:flower->3|garden:flower->4|garden:rock->1|upgrade:value->11|upgrade:rate->3|upgrade:growth->3|upgrade:growth->4|upgrade:robots->9|upgrade:growth->5|upgrade:rate->4|upgrade:growth->6|upgrade:robots->10|upgrade:growth->7|upgrade:growth->8|upgrade:rate->5|upgrade:growth->9|garden:rock->2|upgrade:value->12|garden:flower->5|garden:flower->6
12480,3375.26,1554475.07,129,31,garden:rock->3|upgrade:value->13|garden:flower->7|garden:flower->8|garden:flower->9|garden:flower->10|garden:rock->4|garden:flower->11|garden:rock->5|upgrade:robots->11|upgrade:growth->10|garden:tree->1|upgrade:growth->11|upgrade:rate->6|garden:tree->2|upgrade:growth->12|garden:tree->3|garden:rock->6|garden:tree->4|garden:rock->7|garden:rock->8
12490,4281.81,1592791.75,129,31,grass:thick|upgrade:value->14|upgrade:value->15
12500,5121.82,1639687.15,129,31,upgrade:value->16|garden:fountain->1|garden:tree->5|upgrade:robots->12|upgrade:growth->13|garden:pond->1|garden:pond->2
12510,5820.58,1695289.76,129,31,upgrade:value->17|garden:pond->3|garden:flower->12|garden:tree->6|upgrade:rate->7|upgrade:growth->14|upgrade:growth->15|upgrade:robots->13|garden:flower->13|garden:rock->9
12520,6679.16,1758250.91,129,31,garden:rock->10|upgrade:growth->16|upgrade:value->18
12530,7189.36,1826679.45,129,31,garden:tree->7|garden:tree->8|garden:flower->14|garden:flower->15|garden:tree->9|garden:flower->16|garden:rock->11|garden:tree->10|garden:flower->17|garden:rock->12|garden:flower->18|garden:rock->13
12540,7378.16,1899860.63,129,31,garden:rock->14
12550,7386.28,1973715.27,129,31,grass:crystal|garden:fountain->2|garden:pond->4
12560,8460.02,2051348.62,129,31,upgrade:value->19|garden:fountain->3
12570,8880.28,2137885.72,129,31,upgrade:value->20|garden:pond->5|upgrade:rate->8
12580,9239.04,2228313.01,129,31,upgrade:growth->17|upgrade:growth->18|tool:Push Mower
12590,9916.45,2323751.76,129,31,upgrade:growth->19
12600,10255.15,2423254.95,129,31,upgrade:value->21
12610,10562.19,2526420.53,129,31,garden:fountain->4|garden:pond->6|garden:flower->19|garden:rock->15
12620,10841.79,2633614.49,129,31,
12630,10841.79,2742032.40,129,31,upgrade:growth->20
12640,11196.38,2853641.61,129,31,upgrade:value->22|garden:tree->11
12650,11546.98,2968349.40,129,31,garden:fountain->5|garden:pond->7|garden:flower->20|garden:tree->12
12660,11859.29,3085643.06,129,31,garden:rock->16
12670,11870.12,3204344.24,129,31,upgrade:growth->21
12680,12240.60,3323786.38,129,31,
12690,12240.60,3446192.33,129,31,upgrade:value->23|garden:tree->13|garden:flower->21|garden:flower->22
12700,12643.78,3571578.26,129,31,garden:rock->17|garden:rock->18|garden:tree->14|garden:flower->23
12710,12716.26,3698413.56,129,31,garden:flower->24|garden:rock->19|garden:rock->20
12720,12757.08,3825830.60,129,31,garden:tree->15|garden:flower->25
12730,12807.18,3953678.99,129,31,garden:rock->21
12740,12818.51,4081841.45,129,31,
12750,12818.51,4210026.57,129,31,
12760,12818.51,4338211.70,129,31,prestige-33|upgrade:robots->2|upgrade:robots->3|upgrade:robots->4|tool:Hedge Shears|upgrade:robots->5|upgrade:robots->6|upgrade:robots->7|upgrade:value->1|upgrade:rate->1|upgrade:speed->1|upgrade:value->2|upgrade:rate->2|upgrade:value->3|upgrade:growth->1|upgrade:robots->8|upgrade:growth->2|upgrade:value->4|upgrade:value->5|upgrade:rate->3|upgrade:growth->3|upgrade:value->6|upgrade:robots->9|upgrade:growth->4|upgrade:value->7|upgrade:value->8|upgrade:value->9|garden:flower->1
12770,4239.24,4425517.39,280,31,upgrade:value->10|garden:flower->2|upgrade:value->11|garden:flower->3|garden:flower->4|upgrade:value->12|garden:tree->1|garden:flower->5|garden:flower->6|garden:rock->1|upgrade:rate->4|upgrade:growth->5|upgrade:growth->6|upgrade:robots->10|upgrade:growth->7|upgrade:rate->5|upgrade:growth->8|garden:rock->2|garden:rock->3|upgrade:value->13|garden:tree->2|garden:flower->7|garden:rock->4|garden:rock->5|upgrade:value->14|garden:tree->3|garden:flower->8|garden:flower->9|garden:flower->10|garden:flower->11|garden:tree->4|upgrade:robots->11|upgrade:growth->9|upgrade:growth->10|upgrade:rate->6|upgrade:growth->11|garden:rock->6|garden:rock->7|garden:rock->8
12780,8616.24,4494568.09,280,31,grass:thick|upgrade:value->15|garden:pond->1|upgrade:robots->12|upgrade:growth->12|upgrade:growth->13|upgrade:rate->7|upgrade:growth->14|upgrade:value->16|garden:pond->2|garden:fountain->1|garden:tree->5
12790,11905.54,4600158.26,280,31,upgrade:value->17|garden:tree->6|garden:flower->12|garden:flower->13|garden:rock->9|garden:rock->10|upgrade:value->18|garden:fountain->2|garden:flower->14|garden:flower->15|garden:tree->7|upgrade:robots->13|upgrade:growth->15|garden:pond->3|garden:tree->8|garden:tree->9
12800,13928.03,4729643.81,280,31,garden:tree->10|garden:rock->11|garden:flower->16|garden:flower->17|garden:rock->12|garden:rock->13|garden:flower->18|garden:rock->14
12810,14105.74,4870461.05,280,31,grass:crystal|garden:pond->4|upgrade:value->19|garden:fountain->3
12820,16336.93,5026601.78,280,31,upgrade:value->20|upgrade:value->21|garden:fountain->4
12830,17573.59,5196577.48,280,31,garden:pond->5|upgrade:rate->8|upgrade:growth->16|upgrade:growth->17|tool:Push Mower|upgrade:growth->18
12840,19778.73,5384113.90,280,31,upgrade:growth->19|garden:pond->6|garden:flower->19|garden:rock->15
12850,20673.64,5587713.62,280,31,upgrade:growth->20|upgrade:value->22|garden:tree->11
12860,22003.52,5799854.70,280,31,garden:pond->7|garden:flower->20|garden:tree->12|garden:rock->16
12870,22284.68,6022040.92,280,31,upgrade:growth->21|garden:fountain->5
12880,23313.98,6250770.03,280,31,upgrade:value->23|garden:tree->13|garden:flower->21|garden:flower->22|garden:rock->17
12890,24074.75,6487421.68,280,31,garden:flower->23|garden:tree->14|garden:rock->18|garden:flower->24|garden:tree->15|garden:rock->19
12900,24297.34,6729449.14,280,31,garden:flower->25|garden:rock->20|garden:rock->21
12910,24368.99,6972920.68,280,31,
12920,24368.99,7216610.54,280,31,
12930,24368.99,7460300.40,280,31,grass:golden
12940,26348.48,7717846.75,280,31,upgrade:growth->22
12950,27140.35,7986082.79,280,31,upgrade:value->24|garden:pond->8
12960,28043.52,8263199.26,280,31,garden:fountain->6
12970,28419.63,8546643.32,280,31,upgrade:value->25
12980,29124.83,8834365.61,280,31,upgrade:growth->23
12990,29968.44,9126457.51,280,31,garden:pond->9
13000,30179.35,9427407.38,280,31,
13010,30179.35,9729200.86,280,31,upgrade:value->26
13020,30910.08,10037570.96,280,31,
13030,30910.08,10346671.79,280,31,upgrade:growth->24
13040,31774.12,10663548.99,280,31,garden:fountain->7|garden:pond->10|garden:flower->26
13050,32426.39,10986237.20,280,31,
13060,32426.39,11310501.13,280,31,
13070,32426.39,11634765.06,280,31,upgrade:value->27|garden:tree->16|garden:rock->22
13080,33283.33,11966465.78,280,31,
13090,33283.33,12299299.13,280,31,prestige-34|upgrade:robots->2|upgrade:robots->3|upgrade:robots->4|tool:Hedge Shears|upgrade:robots->5|upgrade:robots->6|upgrade:robots->7|upgrade:rate->1|upgrade:speed->1|upgrade:value->1|upgrade:rate->2|upgrade:value->2|upgrade:value->3|upgrade:robots->8|upgrade:growth->1|upgrade:value->4|upgrade:rate->3|upgrade:growth->2|upgrade:value->5|upgrade:robots->9|upgrade:growth->3|upgrade:value->6|upgrade:value->7|upgrade:rate->4|upgrade:growth->4|upgrade:value->8|upgrade:value->9|garden:flower->1|upgrade:value->10|upgrade:robots->10|upgrade:growth->5|upgrade:growth->6|upgrade:rate->5|upgrade:growth->7|upgrade:robots->11|upgrade:growth->8|garden:flower->2|garden:flower->3|garden:rock->1
13100,11350.98,12524285.15,582,31,upgrade:value->11|upgrade:value->12|garden:flower->4|upgrade:value->13|garden:flower->5|garden:flower->6|upgrade:value->14|garden:flower->7|garden:rock->2|garden:flower->8|garden:rock->3|garden:flower->9|garden:rock->4|garden:rock->5|garden:flower->10|garden:flower->11|garden:rock->6|garden:rock->7|upgrade:rate->6|upgrade:growth->9|garden:tree->1|garden:tree->2|garden:tree->3|garden:tree->4|garden:rock->8|grass:thick|upgrade:value->15|upgrade:value->16|garden:fountain->1|garden:tree->5|upgrade:robots->12|upgrade:growth->10|upgrade:growth->11|upgrade:rate->7|upgrade:growth->12|garden:pond->1|upgrade:robots->13|upgrade:growth->13|garden:pond->2|upgrade:value->17
13110,22116.05,12694886.35,582,31,garden:pond->3|garden:tree->6|garden:flower->12|garden:flower->13|garden:rock->9|garden:rock->10|upgrade:value->18|garden:fountain->2|garden:flower->14|garden:flower->15|garden:flower->16|garden:rock->11|garden:flower->17|garden:rock->12|garden:flower->18|garden:tree->7|upgrade:rate->8|upgrade:growth->14|upgrade:growth->15|tool:Push Mower|upgrade:growth->16|garden:tree->8|garden:tree->9|garden:tree->10|garden:rock->13|garden:rock->14
13120,27354.46,12944307.47,582,31,grass:crystal|upgrade:growth->17|garden:pond->4|upgrade:value->19|upgrade:growth->18|garden:fountain->3
13130,33947.63,13250699.67,582,31,upgrade:value->20|garden:pond->5|upgrade:growth->19|upgrade:value->21|garden:fountain->4|garden:pond->6|garden:flower->19
13140,38301.80,13613155.83,582,31,garden:rock->15|upgrade:growth->20|upgrade:value->22|garden:tree->11|garden:pond->7|garden:flower->20|garden:tree->12|garden:rock->16
13150,41257.73,14010707.22,582,31,upgrade:growth->21|garden:fountain->5
13160,43133.65,14433382.11,582,31,upgrade:value->23|garden:tree->13|garden:tree->14|garden:flower->21|garden:flower->22|garden:tree->15|garden:rock->17|garden:flower->23|garden:rock->18|garden:flower->24|garden:rock->19|garden:flower->25
13170,44911.44,14878554.03,582,31,garden:rock->20|garden:rock->21
13180,44984.77,15328328.37,582,31,grass:golden
13190,48650.89,15792840.53,582,31,upgrade:growth->22|upgrade:value->24|garden:pond->8
13200,51718.44,16293908.41,582,31,garden:fountain->6
13210,52376.75,16816359.34,582,31,upgrade:growth->23|upgrade:value->25|garden:pond->9
13220,55557.86,17359542.40,582,31,
13230,55557.86,17915120.96,582,31,upgrade:growth->24
13240,57115.27,18484716.28,582,31,upgrade:value->26|garden:fountain->7|garden:pond->10|garden:flower->26
13250,59588.88,19073386.18,582,31,
13260,59588.88,19669275.00,582,31,upgrade:value->27|garden:tree->16|garden:rock->22
13270,61095.69,20278317.55,582,31,upgrade:growth->25
13280,62745.14,20890923.88,582,31,garden:fountain->8|garden:flower->27
13290,63528.67,21520669.81,582,31,
13300,63528.67,22155956.47,582,31,upgrade:value->28|garden:tree->17|garden:flower->28
13310,65093.18,22798751.93,582,31,garden:rock->23
13320,65138.83,23450140.23,582,31,
13330,65138.83,24101528.53,582,31,upgrade:growth->26
13340,66844.46,24769973.11,582,31,
13350,66844.46,25438417.70,582,31,upgrade:value->29|garden:tree->18|garden:flower->29|garden:rock->24
13360,68500.34,26119303.22,582,31,
13370,68500.34,26804306.62,582,31,
13380,68500.34,27489310.02,582,31,upgrade:growth->27
13390,70243.02,28181284.15,582,31,garden:fountain->9
13400,71013.86,28885256.05,582,31,garden:flower->30|garden:rock->25
13410,71121.26,29596216.60,582,31,
13420,71121.26,30307429.21,582,31,
13430,71121.26,31018641.81,1187,31,prestige-35|upgrade:robots->2|upgrade:robots->3|upgrade:robots->4|tool:Hedge Shears|upgrade:robots->5|upgrade:robots->6|upgrade:robots->7|upgrade:rate->1|upgrade:speed->1|upgrade:value->1|upgrade:rate->2|upgrade:robots->8|upgrade:value->2|upgrade:value->3|upgrade:value->4|upgrade:rate->3|upgrade:growth->1|upgrade:value->5|upgrade:robots->9|upgrade:growth->2|upgrade:value->6|upgrade:rate->4|upgrade:growth->3|upgrade:value->7|upgrade:robots->10|upgrade:growth->4|upgrade:value->8|upgrade:value->9|upgrade:value->10|garden:flower->1|garden:flower->2|upgrade:value->11|garden:flower->3|upgrade:rate->5|upgrade:growth->5|garden:tree->1|upgrade:value->12|garden:flower->4|garden:flower->5|upgrade:value->13|garden:flower->6|garden:rock->1|garden:flower->7|garden:rock->2|garden:rock->3|garden:rock->4|garden:rock->5|upgrade:robots->11|upgrade:growth->6|upgrade:growth->7|upgrade:rate->6|upgrade:growth->8|upgrade:robots->12|upgrade:growth->9|upgrade:value->14|garden:tree->2|garden:flower->8|garden:flower->9|upgrade:rate->7|upgrade:growth->10|garden:tree->3|garden:pond->1|grass:thick|garden:rock->6|upgrade:value->15|upgrade:value->16|garden:fountain->1|garden:flower->10|garden:rock->7|upgrade:value->17|garden:flower->11|garden:flower->12|garden:flower->13|garden:rock->8|garden:rock->9|upgrade:value->18|garden:tree->4|upgrade:robots->13|upgrade:growth->11|upgrade:growth->12|upgrade:rate->8|upgrade:growth->13
